                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality

Press Enter(Return) to continue...
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
     0           1         0.157044                        0.0421
     1           2         0.130677              1         0.0267  
     2           3        0.0919261              1         0.0246  
     3           4        0.0712587              1         0.0201  
     4           5         0.057198              1         0.0325  
     5           6        0.0453214              1         0.0182  
     6           7        0.0354659              1         0.0159  
     7           8        0.0293325              1         0.0104  
     8           9        0.0244625              1         0.0108  
     9          10        0.0202674              1        0.00789  
    10          11        0.0173116              1        0.00726  
    11          12        0.0142488              1        0.00773  
    12          13        0.0120945              1        0.00925  
    13          14        0.0104608              1        0.00574  
    14          15       0.00900378              1        0.00605  
    15          16       0.00792738              1        0.00497  
    16          17       0.00695739              1         0.0041  
    17          18       0.00604001              1        0.00428  
    18          19       0.00529477              1        0.00349  
    19          20       0.00461489              1        0.00429  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
    20          21       0.00406795              1        0.00334  
    21          22       0.00363816              1        0.00219  
    22          23       0.00327763              1        0.00266  
    23          24       0.00296399              1        0.00269  
    24          25        0.0027212              1        0.00264  
    25          26       0.00249197              1        0.00197  
    26          27       0.00230534              1        0.00178  
    27          28       0.00209708              1        0.00198  
    28          29        0.0019599              1        0.00207  
    29          30       0.00179894              1        0.00149  
    30          31        0.0016834              1        0.00167  
    31          32       0.00156717              1        0.00191  
    32          33       0.00146733              1        0.00133  
    33          34       0.00135709              1        0.00141  
    34          35       0.00124527              1         0.0017  
    35          36       0.00113425              1        0.00161  
    36          37       0.00104283              1          0.001  
    37          38      0.000967366              1        0.00119  
    38          39      0.000904658              1        0.00123  
    39          40      0.000854249              1         0.0012  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
    40          41      0.000816575              1       0.000757  
    41          42      0.000782673              1       0.000913  
    42          43      0.000750905              1       0.000986  
    43          44      0.000710978              1       0.000845  
    44          45      0.000680136              1       0.000536  
    45          46       0.00064742              1       0.000811  
    46          47      0.000615547              1       0.000908  
    47          48      0.000581938              1        0.00099  
    48          49      0.000550964              1       0.000684  
    49          50      0.000521367              1       0.000602  
    50          51      0.000495343              1       0.000688  
    51          52      0.000470368              1       0.000839  
    52          53      0.000447565              1       0.000602  
    53          54      0.000426635              1       0.000569  
    54          55      0.000407337              1       0.000715  
    55          56      0.000388636              1       0.000633  
    56          57      0.000372545              1       0.000425  
    57          58      0.000356929              1       0.000445  
    58          59      0.000343634              1       0.000551  
    59          60      0.000332102              1       0.000439  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
    60          61      0.000322182              1       0.000326  
    61          62      0.000312477              1       0.000405  
    62          63      0.000303219              1        0.00046  
    63          64      0.000294334              1       0.000419  
    64          65      0.000286542              1       0.000363  
    65          66      0.000278983              1       0.000398  
    66          67      0.000271413              1       0.000364  
    67          68      0.000263967              1       0.000374  
    68          69      0.000257388              1        0.00033  
    69          70      0.000251486              1       0.000334  
    70          71      0.000246101              1       0.000323  
    71          72      0.000240648              1       0.000308  
    72          73      0.000235613              1       0.000322  
    73          74      0.000230665              1       0.000313  
    74          75      0.000225764              1       0.000351  
    75          76      0.000220743              1       0.000304  
    76          77      0.000216124              1       0.000268  
    77          78      0.000211831              1        0.00022  
    78          79      0.000207651              1       0.000313  
    79          80      0.000203339              1       0.000285  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
    80          81      0.000199124              1        0.00022  
    81          82      0.000195008              1       0.000177  
    82          83      0.000190988              1       0.000209  
    83          84      0.000186972              1       0.000247  
    84          85      0.000183222              1       0.000212  
    85          86      0.000179689              1       0.000187  
    86          87      0.000176399              1       0.000214  
    87          88      0.000172991              1       0.000251  
    88          89      0.000169807              1       0.000212  
    89          90       0.00016669              1       0.000201  
    90          91      0.000163631              1       0.000208  
    91          92      0.000160422              1       0.000226  
    92          93      0.000157246              1       0.000238  
    93          94      0.000154103              1       0.000154  
    94          95      0.000151043              1       0.000208  
    95          96       0.00014795              1        0.00026  
    96          97      0.000145026              1       0.000197  
    97          98       0.00014232              1        0.00014  
    98          99      0.000139901              1       0.000153  
    99         100      0.000137523              1       0.000222  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   100         101      0.000135261              1       0.000176  
   101         102      0.000133003              1       0.000172  
   102         103      0.000131025              1       0.000161  
   103         104      0.000128963              1       0.000188  
   104         105      0.000127042              1       0.000164  
   105         106      0.000125224              1       0.000111  
   106         107      0.000123497              1       0.000126  
   107         108      0.000121714              1       0.000184  
   108         109      0.000119945              1       0.000155  
   109         110      0.000118253              1       0.000125  
   110         111      0.000116635              1       0.000121  
   111         112      0.000114973              1       0.000166  
   112         113      0.000113295              1       0.000172  
   113         114      0.000111665              1       0.000101  
   114         115      0.000110131              1       0.000117  
   115         116      0.000108506              1       0.000182  
   116         117       0.00010675              1       0.000192  
   117         118       0.00010487              1       0.000131  
   118         119      0.000103165              1       0.000109  
   119         120      0.000101416              1       0.000204  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   120         121      9.96547e-05              1       0.000215  
   121         122      9.79162e-05              1       0.000143  
   122         123      9.63565e-05              1       0.000108  
   123         124      9.48526e-05              1       0.000166  
   124         125       9.3291e-05              1       0.000222  
   125         126      9.16084e-05              1       0.000169  
   126         127       8.9941e-05              1       0.000137  
   127         128      8.83848e-05              1       0.000161  
   128         129      8.67672e-05              1       0.000242  
   129         130      8.48825e-05              1       0.000196  
   130         131      8.28301e-05              1       0.000119  
   131         132      8.13016e-05              1       0.000161  
   132         133      7.93015e-05              1       0.000239  
   133         134      7.74191e-05              1       0.000237  
   134         135      7.54641e-05              1       0.000141  
   135         136      7.36761e-05              1        0.00012  
   136         137      7.19567e-05              1       0.000178  
   137         138      7.03402e-05              1       0.000211  
   138         139       6.9051e-05              1       0.000149  
   139         140        6.767e-05              1       0.000127  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   140         141      6.63688e-05              1        0.00013  
   141         142      6.48015e-05              1       0.000205  
   142         143      6.37355e-05              1       0.000158  
   143         144      6.23969e-05              1       0.000108  
   144         145      6.13307e-05              1       0.000116  
   145         146      6.02312e-05              1       0.000162  
   146         147      5.92057e-05              1       0.000136  
   147         148        5.817e-05              1       0.000127  
   148         149      5.71651e-05              1       0.000106  
   149         150       5.6135e-05              1        0.00013  
   150         151       5.5104e-05              1       0.000143  
   151         152      5.41005e-05              1       0.000134  
   152         153       5.3166e-05              1       8.08e-05  
   153         154      5.22658e-05              1       9.18e-05  
   154         155      5.14133e-05              1       0.000104  
   155         156      5.05783e-05              1       0.000115  
   156         157       4.9803e-05              1       7.58e-05  
   157         158      4.90338e-05              1       8.97e-05  
   158         159        4.827e-05              1       9.22e-05  
   159         160      4.74937e-05              1       0.000102  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   160         161      4.67672e-05              1         0.0001  
   161         162      4.60785e-05              1       9.04e-05  
   162         163      4.54443e-05              1       8.57e-05  
   163         164      4.48399e-05              1       0.000102  
   164         165      4.42954e-05              1        8.7e-05  
   165         166      4.37922e-05              1       7.54e-05  
   166         167      4.33408e-05              1       7.67e-05  
   167         168      4.29165e-05              1       9.01e-05  
   168         169      4.25315e-05              1       7.76e-05  
   169         170      4.21726e-05              1       6.43e-05  
   170         171      4.18465e-05              1       6.41e-05  
   171         172      4.15362e-05              1       7.54e-05  
   172         173       4.1238e-05              1       6.84e-05  
   173         174      4.09426e-05              1       6.23e-05  
   174         175      4.06566e-05              1       6.09e-05  
   175         176      4.03804e-05              1       5.96e-05  
   176         177      4.01115e-05              1       6.74e-05  
   177         178      3.98436e-05              1       5.66e-05  
   178         179      3.95795e-05              1       5.16e-05  
   179         180      3.93248e-05              1       5.17e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   180         181       3.9082e-05              1       6.41e-05  
   181         182      3.88469e-05              1       5.13e-05  
   182         183       3.8615e-05              1       5.07e-05  
   183         184      3.83829e-05              1       4.96e-05  
   184         185       3.8147e-05              1       5.87e-05  
   185         186      3.79033e-05              1       6.94e-05  
   186         187      3.76506e-05              1       6.07e-05  
   187         188      3.73898e-05              1       5.22e-05  
   188         189      3.71238e-05              1       5.68e-05  
   189         190      3.68566e-05              1       5.34e-05  
   190         191       3.6592e-05              1       5.33e-05  
   191         192      3.63277e-05              1       5.68e-05  
   192         193      3.60548e-05              1       4.93e-05  
   193         194      3.57663e-05              1       5.87e-05  
   194         195      3.54699e-05              1       5.56e-05  
   195         196      3.51785e-05              1       5.16e-05  
   196         197      3.48982e-05              1       5.57e-05  
   197         198      3.46159e-05              1        4.9e-05  
   198         199      3.43314e-05              1       4.51e-05  
   199         200      3.40514e-05              1       5.26e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   200         201      3.37951e-05              1       4.74e-05  
   201         202      3.35537e-05              1       5.08e-05  
   202         203      3.33225e-05              1       5.16e-05  
   203         204      3.30925e-05              1        4.2e-05  
   204         205      3.28637e-05              1       3.92e-05  
   205         206      3.26249e-05              1       4.55e-05  
   206         207      3.23749e-05              1       4.95e-05  
   207         208       3.2121e-05              1       4.37e-05  
   208         209      3.18802e-05              1        4.3e-05  
   209         210      3.16524e-05              1       4.26e-05  
   210         211      3.14308e-05              1       4.39e-05  
   211         212      3.12083e-05              1       3.97e-05  
   212         213      3.09911e-05              1       4.16e-05  
   213         214      3.07745e-05              1       4.83e-05  
   214         215      3.05529e-05              1       5.02e-05  
   215         216      3.03134e-05              1       5.24e-05  
   216         217      3.00668e-05              1        4.5e-05  
   217         218      2.98165e-05              1       4.41e-05  
   218         219      2.95693e-05              1       4.11e-05  
   219         220      2.93173e-05              1        4.9e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   220         221      2.90701e-05              1       4.57e-05  
   221         222       2.8827e-05              1       4.63e-05  
   222         223      2.85917e-05              1       4.68e-05  
   223         224      2.83537e-05              1       4.88e-05  
   224         225      2.81185e-05              1       4.68e-05  
   225         226      2.78809e-05              1       5.18e-05  
   226         227       2.7649e-05              1       4.87e-05  
   227         228      2.74169e-05              1       4.27e-05  
   228         229      2.71987e-05              1       4.26e-05  
   229         230      2.69884e-05              1       4.36e-05  
   230         231      2.67868e-05              1       3.94e-05  
   231         232      2.65786e-05              1       4.44e-05  
   232         233      2.63744e-05              1       4.92e-05  
   233         234      2.61763e-05              1       4.73e-05  
   234         235      2.59886e-05              1        4.2e-05  
   235         236      2.58025e-05              1       4.96e-05  
   236         237      2.56223e-05              1       3.82e-05  
   237         238      2.54495e-05              1       4.29e-05  
   238         239      2.52864e-05              1       4.01e-05  
   239         240      2.51251e-05              1       4.04e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   240         241      2.49698e-05              1       3.65e-05  
   241         242      2.48221e-05              1       3.52e-05  
   242         243      2.46858e-05              1       3.73e-05  
   243         244      2.45502e-05              1       3.62e-05  
   244         245      2.44165e-05              1       3.84e-05  
   245         246      2.42872e-05              1       3.04e-05  
   246         247      2.41675e-05              1       2.88e-05  
   247         248      2.40492e-05              1       3.62e-05  
   248         249      2.39288e-05              1       3.43e-05  
   249         250      2.38094e-05              1        3.3e-05  
   250         251      2.36997e-05              1       3.05e-05  
   251         252      2.35975e-05              1       3.03e-05  
   252         253      2.34965e-05              1       3.67e-05  
   253         254      2.33911e-05              1       3.16e-05  
   254         255      2.32817e-05              1       3.49e-05  
   255         256      2.31664e-05              1       3.67e-05  
   256         257      2.30449e-05              1       3.67e-05  
   257         258      2.29186e-05              1       3.85e-05  
   258         259      2.27948e-05              1       3.09e-05  
   259         260      2.26731e-05              1       3.34e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   260         261       2.2555e-05              1       3.52e-05  
   261         262      2.24374e-05              1       3.16e-05  
   262         263      2.23278e-05              1       2.67e-05  
   263         264       2.2222e-05              1        2.7e-05  
   264         265      2.21182e-05              1       3.26e-05  
   265         266      2.20122e-05              1       3.47e-05  
   266         267      2.19064e-05              1       3.38e-05  
   267         268       2.1797e-05              1       2.71e-05  
   268         269      2.16814e-05              1       3.05e-05  
   269         270      2.15579e-05              1       3.57e-05  
   270         271      2.14338e-05              1       3.78e-05  
   271         272      2.13131e-05              1       2.65e-05  
   272         273      2.11942e-05              1       3.47e-05  
   273         274      2.10745e-05              1       3.83e-05  
   274         275       2.0956e-05              1       3.83e-05  
   275         276      2.08399e-05              1       3.04e-05  
   276         277      2.07122e-05              1       3.36e-05  
   277         278      2.05642e-05              1       3.29e-05  
   278         279      2.04306e-05              1        4.3e-05  
   279         280      2.02872e-05              1       3.65e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   280         281      2.01467e-05              1       3.47e-05  
   281         282      2.00031e-05              1       3.72e-05  
   282         283       1.9857e-05              1       3.88e-05  
   283         284      1.97126e-05              1       3.05e-05  
   284         285      1.95702e-05              1       3.02e-05  
   285         286      1.94358e-05              1       4.38e-05  
   286         287      1.92994e-05              1       4.67e-05  
   287         288      1.91616e-05              1          4e-05  
   288         289      1.90075e-05              1       2.78e-05  
   289         290      1.88759e-05              1       4.18e-05  
   290         291      1.87149e-05              1       4.84e-05  
   291         292      1.85651e-05              1        4.7e-05  
   292         293      1.84177e-05              1       3.06e-05  
   293         294      1.82773e-05              1       3.33e-05  
   294         295      1.81308e-05              1       4.18e-05  
   295         296      1.79936e-05              1       4.41e-05  
   296         297      1.78689e-05              1       3.15e-05  
   297         298      1.77412e-05              1       3.43e-05  
   298         299      1.75731e-05              1       4.21e-05  
   299         300      1.74176e-05              1       5.43e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   300         301      1.72482e-05              1       3.92e-05  
   301         302      1.70835e-05              1       3.32e-05  
   302         303      1.69201e-05              1       3.83e-05  
   303         304      1.67545e-05              1       4.39e-05  
   304         305      1.65926e-05              1       3.37e-05  
   305         306       1.6441e-05              1       3.34e-05  
   306         307      1.63084e-05              1       4.69e-05  
   307         308      1.61672e-05              1       5.52e-05  
   308         309      1.60187e-05              1       4.38e-05  
   309         310       1.5839e-05              1       3.77e-05  
   310         311      1.57212e-05              1       4.09e-05  
   311         312      1.55548e-05              1       4.69e-05  
   312         313      1.54146e-05              1       3.95e-05  
   313         314      1.52762e-05              1       3.11e-05  
   314         315      1.51478e-05              1       3.57e-05  
   315         316      1.50212e-05              1        5.4e-05  
   316         317      1.48991e-05              1       4.63e-05  
   317         318      1.47828e-05              1       3.29e-05  
   318         319      1.46652e-05              1       3.33e-05  
   319         320      1.45661e-05              1       4.48e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   320         321      1.44625e-05              1       4.34e-05  
   321         322      1.43616e-05              1       3.29e-05  
   322         323       1.4264e-05              1       3.01e-05  
   323         324      1.41689e-05              1       3.43e-05  
   324         325      1.40709e-05              1       3.82e-05  
   325         326      1.39698e-05              1       2.88e-05  
   326         327      1.38666e-05              1       3.47e-05  
   327         328      1.37607e-05              1       3.22e-05  
   328         329      1.36537e-05              1       3.51e-05  
   329         330      1.35496e-05              1       3.34e-05  
   330         331      1.34423e-05              1       3.36e-05  
   331         332      1.33198e-05              1       3.18e-05  
   332         333      1.32009e-05              1       4.24e-05  
   333         334      1.30928e-05              1       3.63e-05  
   334         335       1.2975e-05              1       3.98e-05  
   335         336      1.28683e-05              1       3.08e-05  
   336         337      1.27652e-05              1       3.46e-05  
   337         338      1.26654e-05              1       3.59e-05  
   338         339      1.25666e-05              1       3.19e-05  
   339         340      1.24719e-05              1       3.27e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   340         341      1.23798e-05              1        3.9e-05  
   341         342      1.22881e-05              1       2.95e-05  
   342         343      1.21944e-05              1       2.62e-05  
   343         344      1.21012e-05              1       2.94e-05  
   344         345       1.2009e-05              1       3.72e-05  
   345         346       1.1915e-05              1       3.83e-05  
   346         347       1.1809e-05              1       3.36e-05  
   347         348      1.17072e-05              1       2.54e-05  
   348         349      1.16054e-05              1       3.12e-05  
   349         350      1.14973e-05              1       3.63e-05  
   350         351      1.13865e-05              1       3.77e-05  
   351         352       1.1275e-05              1       3.57e-05  
   352         353      1.11641e-05              1       3.38e-05  
   353         354      1.10559e-05              1       2.98e-05  
   354         355      1.09512e-05              1       3.66e-05  
   355         356      1.08493e-05              1       3.16e-05  
   356         357      1.07463e-05              1       3.04e-05  
   357         358      1.06418e-05              1        3.1e-05  
   358         359      1.05415e-05              1       4.11e-05  
   359         360      1.04451e-05              1       4.61e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   360         361      1.03458e-05              1        3.2e-05  
   361         362      1.02337e-05              1       3.59e-05  
   362         363      1.01427e-05              1       3.13e-05  
   363         364      1.00294e-05              1       3.49e-05  
   364         365      9.92258e-06              1       2.91e-05  
   365         366      9.81142e-06              1        3.8e-05  
   366         367      9.70029e-06              1       2.93e-05  
   367         368      9.58351e-06              1       3.13e-05  
   368         369      9.46331e-06              1          3e-05  
   369         370      9.33832e-06              1       2.88e-05  
   370         371      9.21312e-06              1       2.69e-05  
   371         372       9.0913e-06              1       3.37e-05  
   372         373      8.98046e-06              1       3.16e-05  
   373         374      8.86986e-06              1       3.99e-05  
   374         375      8.75496e-06              1       3.08e-05  
   375         376      8.61659e-06              1       3.54e-05  
   376         377      8.50133e-06              1       4.03e-05  
   377         378      8.35576e-06              1       4.27e-05  
   378         379      8.20943e-06              1       3.73e-05  
   379         380       8.0621e-06              1       3.68e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   380         381      7.92445e-06              1       4.02e-05  
   381         382      7.78849e-06              1        3.4e-05  
   382         383      7.65059e-06              1       3.53e-05  
   383         384      7.51452e-06              1       3.68e-05  
   384         385      7.38699e-06              1       4.28e-05  
   385         386      7.26522e-06              1       3.49e-05  
   386         387      7.13603e-06              1       3.43e-05  
   387         388      7.00448e-06              1       3.38e-05  
   388         389      6.89651e-06              1       4.34e-05  
   389         390      6.78355e-06              1       3.46e-05  
   390         391      6.67888e-06              1        3.6e-05  
   391         392      6.57614e-06              1       2.64e-05  
   392         393      6.48162e-06              1       2.87e-05  
   393         394      6.39502e-06              1       2.88e-05  
   394         395      6.31414e-06              1        2.3e-05  
   395         396      6.23486e-06              1       2.16e-05  
   396         397      6.15947e-06              1       2.56e-05  
   397         398      6.09058e-06              1       3.02e-05  
   398         399       6.0266e-06              1       2.46e-05  
   399         400      5.96052e-06              1       2.17e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   400         401      5.88993e-06              1       2.67e-05  
   401         402      5.82639e-06              1        2.6e-05  
   402         403      5.76018e-06              1       2.26e-05  
   403         404      5.69505e-06              1       2.31e-05  
   404         405      5.63243e-06              1       2.32e-05  
   405         406      5.57507e-06              1       2.19e-05  
   406         407       5.5216e-06              1       2.25e-05  
   407         408      5.46995e-06              1       1.77e-05  
   408         409      5.41966e-06              1       2.24e-05  
   409         410       5.3719e-06              1       1.85e-05  
   410         411      5.32735e-06              1       2.03e-05  
   411         412      5.28515e-06              1        1.6e-05  
   412         413      5.24443e-06              1       2.06e-05  
   413         414      5.20471e-06              1       2.11e-05  
   414         415      5.16598e-06              1       1.68e-05  
   415         416      5.12837e-06              1       1.34e-05  
   416         417      5.09314e-06              1       1.71e-05  
   417         418      5.06039e-06              1       2.01e-05  
   418         419      5.02848e-06              1       1.66e-05  
   419         420      4.99407e-06              1       1.72e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   420         421      4.95608e-06              1       1.84e-05  
   421         422      4.91689e-06              1        1.7e-05  
   422         423      4.87857e-06              1       1.85e-05  
   423         424      4.84048e-06              1       1.95e-05  
   424         425      4.80276e-06              1       2.22e-05  
   425         426      4.76643e-06              1       1.93e-05  
   426         427      4.73269e-06              1       1.48e-05  
   427         428      4.70065e-06              1       1.88e-05  
   428         429      4.66929e-06              1       1.72e-05  
   429         430      4.63879e-06              1       1.72e-05  
   430         431      4.61009e-06              1       1.57e-05  
   431         432       4.5828e-06              1        1.8e-05  
   432         433      4.55568e-06              1        1.7e-05  
   433         434      4.52828e-06              1       1.77e-05  
   434         435      4.50118e-06              1       1.88e-05  
   435         436      4.47458e-06              1        1.5e-05  
   436         437      4.44785e-06              1       1.91e-05  
   437         438      4.42073e-06              1       2.06e-05  
   438         439       4.3937e-06              1       1.75e-05  
   439         440      4.36723e-06              1       1.41e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   440         441      4.34085e-06              1       1.47e-05  
   441         442      4.31443e-06              1       2.04e-05  
   442         443      4.28838e-06              1       1.75e-05  
   443         444      4.26367e-06              1       1.41e-05  
   444         445      4.24022e-06              1       1.25e-05  
   445         446      4.21785e-06              1       1.33e-05  
   446         447      4.19599e-06              1       1.45e-05  
   447         448      4.17416e-06              1       1.72e-05  
   448         449      4.15141e-06              1       1.48e-05  
   449         450      4.12801e-06              1       1.42e-05  
   450         451      4.10525e-06              1       1.64e-05  
   451         452      4.08406e-06              1       1.52e-05  
   452         453      4.06371e-06              1       1.24e-05  
   453         454      4.04327e-06              1       1.65e-05  
   454         455       4.0231e-06              1       1.52e-05  
   455         456      4.00435e-06              1        1.6e-05  
   456         457      3.98717e-06              1       8.99e-06  
   457         458      3.97081e-06              1       1.21e-05  
   458         459      3.95498e-06              1       1.32e-05  
   459         460      3.94012e-06              1       1.42e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   460         461      3.92623e-06              1       9.91e-06  
   461         462      3.91264e-06              1       9.72e-06  
   462         463      3.89903e-06              1       1.21e-05  
   463         464      3.88591e-06              1       1.53e-05  
   464         465      3.87366e-06              1       1.19e-05  
   465         466      3.86184e-06              1       9.22e-06  
   466         467      3.84979e-06              1        1.2e-05  
   467         468      3.83757e-06              1       1.14e-05  
   468         469      3.82557e-06              1          1e-05  
   469         470      3.81379e-06              1       8.01e-06  
   470         471      3.80179e-06              1       1.11e-05  
   471         472      3.78962e-06              1       1.28e-05  
   472         473       3.7777e-06              1       1.26e-05  
   473         474       3.7663e-06              1       9.28e-06  
   474         475      3.75499e-06              1        1.1e-05  
   475         476      3.74354e-06              1       1.01e-05  
   476         477      3.73211e-06              1       1.25e-05  
   477         478      3.72113e-06              1       1.12e-05  
   478         479      3.71036e-06              1       1.02e-05  
   479         480       3.6995e-06              1       1.08e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   480         481      3.68831e-06              1       1.35e-05  
   481         482      3.67693e-06              1       9.94e-06  
   482         483      3.66529e-06              1       9.37e-06  
   483         484      3.65356e-06              1       1.18e-05  
   484         485      3.64201e-06              1       1.13e-05  
   485         486      3.63096e-06              1       9.14e-06  
   486         487      3.62024e-06              1       7.62e-06  
   487         488      3.60971e-06              1        1.1e-05  
   488         489      3.59946e-06              1       1.04e-05  
   489         490      3.58973e-06              1       1.13e-05  
   490         491      3.58026e-06              1       1.26e-05  
   491         492       3.5706e-06              1       9.07e-06  
   492         493      3.56057e-06              1       1.03e-05  
   493         494      3.55059e-06              1       1.08e-05  
   494         495      3.54084e-06              1       1.09e-05  
   495         496      3.53108e-06              1        1.2e-05  
   496         497      3.52081e-06              1       1.29e-05  
   497         498      3.51014e-06              1       1.15e-05  
   498         499      3.49943e-06              1       1.14e-05  
   499         500      3.48911e-06              1       1.14e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   500         501      3.47896e-06              1       1.05e-05  
   501         502      3.46896e-06              1       9.39e-06  
   502         503      3.45914e-06              1       8.71e-06  
   503         504      3.44975e-06              1       1.06e-05  
   504         505      3.44062e-06              1       9.74e-06  
   505         506      3.43164e-06              1       1.03e-05  
   506         507       3.4226e-06              1       1.19e-05  
   507         508      3.41339e-06              1       8.41e-06  
   508         509      3.40386e-06              1       1.24e-05  
   509         510      3.39405e-06              1       1.08e-05  
   510         511      3.38412e-06              1       1.36e-05  
   511         512      3.37433e-06              1       1.25e-05  
   512         513      3.36481e-06              1       1.06e-05  
   513         514       3.3556e-06              1       1.06e-05  
   514         515      3.34657e-06              1       1.01e-05  
   515         516      3.33767e-06              1       1.18e-05  
   516         517      3.32888e-06              1       8.94e-06  
   517         518      3.32031e-06              1       1.07e-05  
   518         519       3.3119e-06              1       8.57e-06  
   519         520      3.30348e-06              1       1.24e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   520         521      3.29477e-06              1       1.05e-05  
   521         522      3.28597e-06              1       1.11e-05  
   522         523      3.27741e-06              1       8.15e-06  
   523         524      3.26926e-06              1       1.08e-05  
   524         525      3.26077e-06              1       1.09e-05  
   525         526       3.2519e-06              1       9.15e-06  
   526         527      3.24293e-06              1       8.12e-06  
   527         528      3.23415e-06              1       1.05e-05  
   528         529      3.22538e-06              1       9.41e-06  
   529         530      3.21634e-06              1       1.32e-05  
   530         531      3.20703e-06              1       1.14e-05  
   531         532      3.19761e-06              1       1.11e-05  
   532         533      3.18825e-06              1       1.21e-05  
   533         534      3.17914e-06              1       9.75e-06  
   534         535      3.17068e-06              1       8.91e-06  
   535         536      3.16298e-06              1       9.23e-06  
   536         537      3.15567e-06              1       1.19e-05  
   537         538      3.14796e-06              1       1.04e-05  
   538         539      3.13965e-06              1       9.91e-06  
   539         540      3.13113e-06              1       6.91e-06  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   540         541      3.12299e-06              1       8.03e-06  
   541         542       3.1151e-06              1       1.07e-05  
   542         543      3.10738e-06              1       9.24e-06  
   543         544      3.09972e-06              1       7.56e-06  
   544         545      3.09217e-06              1       8.06e-06  
   545         546      3.08454e-06              1       9.84e-06  
   546         547       3.0768e-06              1       1.05e-05  
   547         548      3.06901e-06              1       8.25e-06  
   548         549      3.06134e-06              1        8.7e-06  
   549         550      3.05359e-06              1       8.73e-06  
   550         551      3.04556e-06              1       1.14e-05  
   551         552      3.03718e-06              1       8.89e-06  
   552         553      3.02864e-06              1       9.06e-06  
   553         554      3.01989e-06              1       1.02e-05  
   554         555      3.01096e-06              1       1.11e-05  
   555         556      3.00182e-06              1       1.07e-05  
   556         557      2.99279e-06              1       8.69e-06  
   557         558      2.98377e-06              1       8.29e-06  
   558         559      2.97481e-06              1       1.06e-05  
   559         560      2.96578e-06              1       1.11e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   560         561      2.95711e-06              1       9.03e-06  
   561         562      2.94859e-06              1        9.6e-06  
   562         563      2.93998e-06              1       9.55e-06  
   563         564       2.9309e-06              1       1.06e-05  
   564         565      2.92175e-06              1       8.01e-06  
   565         566      2.91273e-06              1       9.78e-06  
   566         567      2.90385e-06              1       8.37e-06  
   567         568      2.89481e-06              1       1.07e-05  
   568         569      2.88567e-06              1       8.24e-06  
   569         570      2.87655e-06              1        8.8e-06  
   570         571      2.86756e-06              1       9.43e-06  
   571         572      2.85867e-06              1       1.09e-05  
   572         573      2.85014e-06              1       8.51e-06  
   573         574      2.84191e-06              1       9.88e-06  
   574         575      2.83383e-06              1       1.07e-05  
   575         576      2.82521e-06              1       1.16e-05  
   576         577      2.81617e-06              1       1.07e-05  
   577         578       2.8067e-06              1       9.38e-06  
   578         579      2.79704e-06              1        1.1e-05  
   579         580      2.78695e-06              1        1.2e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   580         581      2.77658e-06              1       1.24e-05  
   581         582      2.76617e-06              1       8.51e-06  
   582         583      2.75605e-06              1       1.18e-05  
   583         584      2.74581e-06              1       1.18e-05  
   584         585      2.73526e-06              1        1.4e-05  
   585         586      2.72447e-06              1       9.66e-06  
