test_script
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   199         202      3.77206e-05              1       0.000109  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   200         203      3.71596e-05              1       0.000118  
   201         204      3.66729e-05              1       0.000138  
   202         205      3.61517e-05              1       0.000101  
   203         206      3.56594e-05              1       0.000103  
   204         207      3.51629e-05              1       0.000114  
   205         208      3.46907e-05              1       8.57e-05  
   206         209      3.42244e-05              1        9.2e-05  
   207         210      3.37712e-05              1       8.58e-05  
   208         211      3.33085e-05              1       0.000128  
   209         212      3.28575e-05              1        0.00021  
   210         213      3.23879e-05              1       0.000104  
   211         214       3.1918e-05              1       9.38e-05  
   212         215      3.14847e-05              1       8.75e-05  
   213         216      3.10127e-05              1       0.000101  
   214         217      3.05002e-05              1       8.11e-05  
   215         218      2.99947e-05              1       9.22e-05  
   216         219      2.94997e-05              1        7.5e-05  
   217         220      2.89931e-05              1        9.1e-05  
   218         221      2.84845e-05              1       0.000246  
   219         222       2.8012e-05              1       7.85e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   220         223      2.76047e-05              1       0.000171  
   221         224      2.72275e-05              1       6.89e-05  
   222         225      2.68705e-05              1       7.84e-05  
   223         226        2.651e-05              1       0.000104  
   224         227      2.61454e-05              1       9.37e-05  
   225         228      2.57946e-05              1       6.34e-05  
   226         229      2.54532e-05              1       6.56e-05  
   227         230      2.51058e-05              1       8.79e-05  
   228         231       2.4757e-05              1       0.000132  
   229         232      2.44034e-05              1        8.8e-05  
   230         233      2.40708e-05              1       0.000112  
   231         234      2.37729e-05              1       9.51e-05  
   232         235      2.35106e-05              1       9.18e-05  
   233         236      2.32364e-05              1       0.000106  
   234         237      2.29358e-05              1       7.19e-05  
   235         238      2.26489e-05              1       6.83e-05  
   236         239      2.24131e-05              1       5.99e-05  
   237         240      2.21763e-05              1       7.41e-05  
   238         241      2.19375e-05              1        8.5e-05  
   239         242      2.16893e-05              1       7.07e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   240         243      2.14526e-05              1       5.52e-05  
   241         244      2.12259e-05              1        7.6e-05  
   242         245      2.10027e-05              1       6.95e-05  
   243         246        2.078e-05              1       6.83e-05  
   244         247      2.05703e-05              1       5.84e-05  
   245         248      2.03743e-05              1       5.58e-05  
   246         249      2.01827e-05              1       0.000134  
   247         250      1.99781e-05              1       6.42e-05  
   248         251       1.9771e-05              1        7.1e-05  
   249         252      1.95976e-05              1       5.18e-05  
   250         253      1.94262e-05              1       5.21e-05  
   251         254      1.92394e-05              1       7.58e-05  
   252         255       1.9054e-05              1        7.3e-05  
   253         256      1.88891e-05              1       4.02e-05  
   254         257      1.87403e-05              1       4.82e-05  
   255         258      1.85852e-05              1       6.63e-05  
   256         259      1.84137e-05              1       8.01e-05  
   257         260      1.82346e-05              1       5.65e-05  
   258         261      1.80563e-05              1       4.88e-05  
   259         262      1.78729e-05              1       4.93e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   260         263      1.76777e-05              1       8.56e-05  
   261         264      1.74869e-05              1        8.8e-05  
   262         265      1.73162e-05              1       8.07e-05  
   263         266      1.71591e-05              1       6.63e-05  
   264         267      1.69813e-05              1       6.06e-05  
   265         268      1.67936e-05              1       6.63e-05  
   266         269      1.66071e-05              1       4.95e-05  
   267         270      1.64313e-05              1        4.9e-05  
   268         271      1.62688e-05              1       4.73e-05  
   269         272      1.61037e-05              1       4.89e-05  
   270         273      1.59324e-05              1       5.46e-05  
   271         274      1.57668e-05              1        5.2e-05  
   272         275      1.56159e-05              1        4.8e-05  
   273         276      1.54752e-05              1       6.98e-05  
   274         277      1.53359e-05              1       4.84e-05  
   275         278      1.51966e-05              1       4.29e-05  
   276         279      1.50595e-05              1       3.76e-05  
   277         280      1.49256e-05              1       4.54e-05  
   278         281      1.47902e-05              1       0.000101  
   279         282      1.46522e-05              1        5.3e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   280         283      1.45078e-05              1       4.28e-05  
   281         284      1.43753e-05              1       4.74e-05  
   282         285      1.42607e-05              1       3.64e-05  
   283         286      1.41486e-05              1       4.28e-05  
   284         287       1.4037e-05              1       3.77e-05  
   285         288       1.3926e-05              1       4.96e-05  
   286         289      1.38181e-05              1       4.44e-05  
   287         290       1.3715e-05              1       3.77e-05  
   288         291      1.36167e-05              1       3.68e-05  
   289         292      1.35214e-05              1       4.31e-05  
   290         293      1.34264e-05              1          4e-05  
   291         294      1.33284e-05              1       3.88e-05  
   292         295      1.32249e-05              1       4.32e-05  
   293         296      1.31179e-05              1       4.87e-05  
   294         297      1.30132e-05              1       4.67e-05  
   295         298      1.29138e-05              1       3.31e-05  
   296         299      1.28175e-05              1        3.7e-05  
   297         300      1.27198e-05              1       3.81e-05  
   298         301      1.26218e-05              1       5.94e-05  
   299         302      1.25257e-05              1       3.78e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   300         303      1.24333e-05              1       3.68e-05  
   301         304      1.23397e-05              1       3.83e-05  
   302         305      1.22452e-05              1       3.68e-05  
   303         306      1.21505e-05              1       3.47e-05  
   304         307      1.20603e-05              1       3.97e-05  
   305         308      1.19689e-05              1       3.93e-05  
   306         309      1.18731e-05              1       4.73e-05  
   307         310      1.17761e-05              1       3.48e-05  
   308         311      1.16882e-05              1       3.45e-05  
   309         312       1.1611e-05              1       3.04e-05  
   310         313      1.15371e-05              1       4.18e-05  
   311         314        1.146e-05              1       3.51e-05  
   312         315      1.13831e-05              1       3.54e-05  
   313         316      1.13132e-05              1        3.2e-05  
   314         317      1.12512e-05              1       3.35e-05  
   315         318      1.11918e-05              1        2.9e-05  
   316         319      1.11314e-05              1       3.43e-05  
   317         320      1.10697e-05              1        3.4e-05  
   318         321      1.10091e-05              1       3.59e-05  
   319         322      1.09489e-05              1          4e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   320         323      1.08882e-05              1       2.83e-05  
   321         324      1.08249e-05              1        3.1e-05  
   322         325      1.07619e-05              1       3.46e-05  
   323         326      1.06971e-05              1        3.7e-05  
   324         327      1.06333e-05              1       3.09e-05  
   325         328       1.0573e-05              1       2.61e-05  
   326         329       1.0517e-05              1       2.98e-05  
   327         330      1.04619e-05              1       2.99e-05  
   328         331      1.04055e-05              1        3.2e-05  
   329         332      1.03489e-05              1       2.64e-05  
   330         333      1.02948e-05              1       3.35e-05  
   331         334      1.02433e-05              1       3.05e-05  
   332         335      1.01925e-05              1       2.78e-05  
   333         336      1.01412e-05              1       2.74e-05  
   334         337      1.00897e-05              1       3.01e-05  
   335         338      1.00382e-05              1       3.49e-05  
   336         339        9.986e-06              1          3e-05  
   337         340      9.93318e-06              1       3.57e-05  
   338         341      9.88052e-06              1       2.63e-05  
   339         342      9.82868e-06              1       5.14e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   340         343      9.77628e-06              1       4.01e-05  
   341         344      9.72308e-06              1       3.46e-05  
   342         345      9.66877e-06              1       2.92e-05  
   343         346      9.61645e-06              1       3.31e-05  
   344         347      9.56146e-06              1        4.5e-05  
   345         348      9.50388e-06              1       3.75e-05  
   346         349      9.44697e-06              1       3.43e-05  
   347         350      9.39463e-06              1       3.05e-05  
   348         351      9.34377e-06              1       2.88e-05  
   349         352      9.28997e-06              1       3.25e-05  
   350         353      9.23256e-06              1       3.15e-05  
   351         354      9.17618e-06              1       2.71e-05  
   352         355      9.12274e-06              1       2.97e-05  
   353         356      9.06876e-06              1       3.41e-05  
   354         357      9.01078e-06              1        3.5e-05  
   355         358      8.95181e-06              1       2.85e-05  
   356         359      8.89694e-06              1       2.31e-05  
   357         360      8.84537e-06              1       3.45e-05  
   358         361      8.79116e-06              1       4.13e-05  
   359         362      8.73101e-06              1       3.09e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   360         363      8.66842e-06              1       2.77e-05  
   361         364      8.60906e-06              1       2.59e-05  
   362         365      8.55378e-06              1        4.2e-05  
   363         366      8.50117e-06              1       3.75e-05  
   364         367      8.44637e-06              1       2.99e-05  
   365         368      8.38735e-06              1       3.17e-05  
   366         369      8.32286e-06              1       4.17e-05  
   367         370      8.26731e-06              1       4.17e-05  
   368         371       8.2088e-06              1       2.58e-05  
   369         372      8.15961e-06              1       2.18e-05  
   370         373      8.11495e-06              1       2.72e-05  
   371         374      8.07108e-06              1       3.18e-05  
   372         375       8.0243e-06              1       3.35e-05  
   373         376       7.9791e-06              1       2.33e-05  
   374         377      7.93823e-06              1       2.21e-05  
   375         378      7.89953e-06              1       2.83e-05  
   376         379      7.85889e-06              1       2.99e-05  
   377         380      7.81698e-06              1        2.6e-05  
   378         381      7.77781e-06              1       2.42e-05  
   379         382      7.74281e-06              1       2.87e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   380         383      7.70867e-06              1       2.33e-05  
   381         384      7.67276e-06              1        2.9e-05  
   382         385      7.63542e-06              1       3.12e-05  
   383         386      7.59895e-06              1       2.89e-05  
   384         387       7.5638e-06              1       2.73e-05  
   385         388      7.53066e-06              1       2.31e-05  
   386         389      7.49816e-06              1       2.76e-05  
   387         390        7.467e-06              1       2.25e-05  
   388         391       7.4372e-06              1       2.16e-05  
   389         392      7.40832e-06              1       1.96e-05  
   390         393      7.38056e-06              1        2.2e-05  
   391         394      7.35469e-06              1       1.89e-05  
   392         395      7.32982e-06              1       2.08e-05  
   393         396      7.30421e-06              1       2.15e-05  
   394         397      7.27789e-06              1       1.93e-05  
   395         398       7.2532e-06              1       1.96e-05  
   396         399      7.23141e-06              1       1.96e-05  
   397         400        7.211e-06              1        1.9e-05  
   398         401      7.18993e-06              1       1.96e-05  
   399         402       7.1682e-06              1       1.79e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   400         403      7.14726e-06              1       1.95e-05  
   401         404      7.12795e-06              1       1.68e-05  
   402         405      7.11022e-06              1       1.71e-05  
   403         406      7.09424e-06              1       2.09e-05  
   404         407      7.07986e-06              1       1.75e-05  
   405         408      7.06577e-06              1       1.43e-05  
   406         409      7.05049e-06              1       1.59e-05  
   407         410      7.03428e-06              1       1.55e-05  
   408         411      7.01891e-06              1       1.27e-05  
   409         412      7.00504e-06              1       1.13e-05  
   410         413      6.99124e-06              1       1.35e-05  
   411         414      6.97658e-06              1       1.57e-05  
   412         415      6.96216e-06              1       1.21e-05  
   413         416      6.94948e-06              1       1.26e-05  
   414         417      6.93779e-06              1       1.57e-05  
   415         418      6.92515e-06              1       1.47e-05  
   416         419      6.91129e-06              1        1.5e-05  
   417         420      6.89801e-06              1       1.45e-05  
   418         421       6.8856e-06              1       1.46e-05  
   419         422      6.87255e-06              1        1.4e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   420         423      6.85794e-06              1       1.71e-05  
   421         424       6.8433e-06              1       1.68e-05  
   422         425      6.83012e-06              1       1.19e-05  
   423         426      6.81749e-06              1       1.34e-05  
   424         427      6.80356e-06              1       1.63e-05  
   425         428      6.78843e-06              1       1.78e-05  
   426         429      6.77398e-06              1       1.74e-05  
   427         430      6.76088e-06              1       1.14e-05  
   428         431      6.74779e-06              1       1.31e-05  
   429         432      6.73375e-06              1       1.62e-05  
   430         433      6.71952e-06              1       1.84e-05  
   431         434       6.7059e-06              1       1.77e-05  
   432         435      6.69222e-06              1       1.16e-05  
   433         436      6.67757e-06              1       1.83e-05  
   434         437       6.6626e-06              1       1.82e-05  
   435         438      6.64857e-06              1       1.69e-05  
   436         439      6.63509e-06              1        1.8e-05  
   437         440      6.62079e-06              1        1.5e-05  
   438         441      6.60551e-06              1       2.14e-05  
   439         442       6.5908e-06              1       1.74e-05  
                                                        First-order 
 Iteration  Func-count       f(x)        Step-size       optimality
   440         443      6.57738e-06              1       1.55e-05  
   441         444      6.56423e-06              1       1.48e-05  
   442         445      6.55042e-06              1       1.94e-05  
   443         446      6.53689e-06              1       1.95e-05  
   444         447      6.52467e-06              1       1.89e-05  
   445         448      6.51327e-06              1       1.41e-05  
   446         449      6.50145e-06              1       1.68e-05  
   447         450      6.48947e-06              1       2.04e-05  
   448         451      6.47838e-06              1        1.4e-05  
   449         452      6.46806e-06              1       1.03e-05  

Optimization completed: The <a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'first_order_opt_unc','CSHelpWindow');">first-order optimality measure</a>, 9.142757e-06, is less 
than <a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'tolfun','CSHelpWindow');">options.TolFun</a> = 1.000000e-05.

Optimization Metric                                            Options
relative norm(gradient) =   9.14e-06                  TolFun =   1e-05 (selected)

